.\datasets\images\1142847777.jpg| A woman in a blue helmet and brown shorts rides her bike on a busy street .,,,,,,,,,| A woman wearing a blue helmet rides her bicycle in a parking lot .,,,,,,,,,| A woman is riding her bicycle in traffic,,,,,,,,,| A bicyclist riding on a city street .,,,,,,,,,| A woman is riding a blue bike .,,,,,,,,,
.\datasets\images\1145722716.jpg| Three male figures of different ages stand next to some rocks as they are dwarfed by a large upright wooden cross .,,,,,,,,,| Two young men clutch rags in their hands as a elderly man tells them how to clean the large cross .,,,,,,,,,| Two younger boys are standing in front of an older man in front of a large wooden cross .,,,,,,,,,| Two young men and an older man are standing in front of a big wooden cross .,,,,,,,,,| Two men listening intently to a local underneath a landmark .,,,,,,,,,
.\datasets\images\1145770960.jpg| A child and a man sit on the ground together , ready to use paintbrushes and a bucket .,,,,,,,,| A man in a hat is sitting next to a little boy and next to a metal bucket .,,,,,,,,,| A young boy picks up a paintbrush and grins .,,,,,,,,,| A man and a child with a bucket of paint .,,,,,,,,,| A man and a child painting a post .,,,,,,,,,
.\datasets\images\1145810912.jpg| A boy works on a log that he is using for a project .,,,,,,,,,| A boy in a red and blue shirt painting a log .,,,,,,,,,| Child in red and blue shirt painting a log .,,,,,,,,,| A boy looking at a chopped log .,,,,,,,,,| A child using a woodworking tool,,,,,,,,,
.\datasets\images\115125072.jpg| Five Asian doctors in green hospital scrubs and masks having a discussion over what appears to be an ongoing operation .,,,,,,,,,| A five person surgical team is about to perform an operation in a hospital .,,,,,,,,,| Doctors wearing green scrubs are performing surgery on a patient,,,,,,,,,| Group of Doctors wearing green outfit perform a surgery .,,,,,,,,,| Medical professionals are wearing green scrubs .,,,,,,,,,
.\datasets\images\1151466868.jpg| A young girl wears a shirt and shorts as she plays in the ocean 's surf .,,,,,,,,,| A small girl spins in the waves in the bright sun .,,,,,,,,,| Girl running through the water near the shore .,,,,,,,,,| The little girl splashes through the water .,,,,,,,,,| A young girl plays in shallow water .,,,,,,,,,
.\datasets\images\115275671.jpg| A man with a pitchfork stands near a bucket of branches across from an apartment complex .,,,,,,,,,| A man in a hat and coat is holding a pitchfork and posing for a picture .,,,,,,,,,| A man in a blue jacket and gray paints gardening in front of buildings .,,,,,,,,,| A man landscaping an area for preparation to the upcoming season .,,,,,,,,,| A Caucasian male is performing yard work outside a building .,,,,,,,,,
.\datasets\images\115275691.jpg| An elderly man holding a pitchfork and doing some yard work .,,,,,,,,,| A man doing clean up work of brush around a public area .,,,,,,,,,| a groundskeeper has collected a bucket full of sticks .,,,,,,,,,| A worker with a pitchfork is standing outside .,,,,,,,,,| A man in a blue jacket is holding a rake .,,,,,,,,,
.\datasets\images\1158255688.jpg| A woman in a red swimsuit and blue swim cap swims underwater while wearing a pair of yellow nose plugs .,,,,,,,,,| A female swimmer wearing a swim cap and nose clips moves slowly through the water is seen from below .,,,,,,,,,| A female swimmer swimming underwater with a nose clip and cap on her head .,,,,,,,,,| A female swimmer is submerged horizontally in a swimming pool .,,,,,,,,,| A female swimmer in a blue cap swimming underwater .,,,,,,,,,
.\datasets\images\1158505981.jpg| An older bearded gentleman in glasses is reading a book in front of an open laptop , possibly in a classroom .,,,,,,,,| An elderly man with glasses pages through a book on a laptop with three other men,,,,,,,,,| Four men - one looking at a book - sit in front of laptops .,,,,,,,,,| People are engaged in worked involving laptops .,,,,,,,,,| Four men sitting and working on laptops .,,,,,,,,,
.\datasets\images\115903799.jpg| A barefoot young girl in a pink gown is asleep on a hard wood floor cuddling her baby doll .,,,,,,,,,| A little girl dressed in a princess costume , asleep on a wood floor .,,,,,,,,| There is a girl in all pink sleeping on the floor with her dolls .,,,,,,,,,| a girl sleeping with a baby doll wearing a princess costume,,,,,,,,,| A child dressed in a princess outfit sleeping .,,,,,,,,,
.\datasets\images\1160128934.jpg| Three children sit on the grass , one laying down , one in overalls smiling and one in green looking through a tote bag .,,,,,,,| Several children are sitting on a blanket on the ground while one digs through a bag .,,,,,,,,,| Three small children On a blanket on the ground surrounded by people in wheelchairs .,,,,,,,,,| Three kids on a grass field , one of them searching for food in her mom 's purse .,,,,,,,,| Three children are sitting in the grass surrounded by their parents .,,,,,,,,,
.\datasets\images\1160441615.jpg| Three girls are walking across a bridge covered with wood and surrounded by trees .,,,,,,,,,| Three girls walk under an arbor on a path surrounded by trees .,,,,,,,,,| Three women walk through a plant covered atrium hallway .,,,,,,,,,| Three girls walking along an arched garden pathway .,,,,,,,,,| Three women walking through a tunnel in a park .,,,,,,,,,
.\datasets\images\1163438830.jpg| A woman carried a cake ito the room with three candles as another woman holding a flute glass of wine , holds up her hand .,,,,,,,,| A young man is presenting another woman with a cake with three candles on top .,,,,,,,,,| A woman bringing a birthday cake to another woman with a glass of wine .,,,,,,,,,| Two young women celebrating a birthday with cake and wine .,,,,,,,,,| Women celebrating a birthday with cake .,,,,,,,,,
.\datasets\images\116569046.jpg| Two men in hard hats on the roof of a building that is under construction .,,,,,,,,,| Two men on a construction site with a one way sign in the foreground,,,,,,,,,| Construction workers standing outside looking at wires above them .,,,,,,,,,| Two people with hard hats on standing on a brick wall .,,,,,,,,,| Two construction workers on a bridge,,,,,,,,,
.\datasets\images\116626604.jpg| A boy in a blue shirt smiles as he sits with his red stuffed animal .,,,,,,,,,| A child smiles while playing with his life-size elmo toy .,,,,,,,,,| A happy young boy sits in a chair with a large Elmo doll .,,,,,,,,,| A kid laughing as he is sitting next to a big Elmo .,,,,,,,,,| A little boy sitting with a large Elmo doll .,,,,,,,,,
.\datasets\images\116734115.jpg| man in dimly lit kitten cutting on the counter next to stove,,,,,,,,,| Man slices food next to a gas oven in a dimly lit kitchen .,,,,,,,,,| A man fixes food in his dark kitchen .,,,,,,,,,| A man is chopping beside a stove .,,,,,,,,,| A man eating in a messy kitchen .,,,,,,,,,
.\datasets\images\1169307342.jpg| A big brown dog plays with a smaller gray dog on the grass .,,,,,,,,,| The dark brown dog is playing with the light brown dog .,,,,,,,,,| Two dogs running and playing rough in the grass .,,,,,,,,,| Two brown dogs are running through the grass .,,,,,,,,,| Two brown dogs run side by side .,,,,,,,,,
.\datasets\images\116976749.jpg| Metal worker in protective gear and welding face mask works on weld .,,,,,,,,,| A person wearing something gray while fixing a yellow and gray wall .,,,,,,,,,| A man with a blowtorch is doing repair work on a wall .,,,,,,,,,| A guy wearing protective gear is welding a steel beam .,,,,,,,,,| Man using a sander to remove rust of metal .,,,,,,,,,
.\datasets\images\1174525839.jpg| A girl in blue is jumping on the shore as small waves approach her .,,,,,,,,,| A young , long-haired , girl on the beach , is jumping in the air .,,,,,,| A girl leaps into the air while standing by the ocean .,,,,,,,,,| The girl is running into the ocean from the shore .,,,,,,,,,| The girls is jumping into the air on the beach .,,,,,,,,,
.\datasets\images\117883760.jpg| A Mac laptop , open , on top of a blue chair in a room with a group of people sitting in a semicircle around it .,,,,,,,| A group of people in business casual clothes sitting on blue chairs arranged in a circle around a laptop .,,,,,,,,,| Group of people sitting in a circle , with a laptop in the middle,,,,,,,,| People sitting in a circle with a book in the middle .,,,,,,,,,| Group counseling session listening to computer .,,,,,,,,,
.\datasets\images\1186391461.jpg| Colored woman rolling a bowling ball down an alley .,,,,,,,,,| A woman in a white shirt and black pants bowling .,,,,,,,,,| A woman throwing a ball down a bowling alley .,,,,,,,,,| Woman rolling a ball down a bowling alley .,,,,,,,,,| A woman in a sheer white top is bowling .,,,,,,,,,
.\datasets\images\118647903.jpg| Two soccer players , one wearing a white uniform and the other in red , try to reach the soccer ball first .,,,,,,,| A soccer player in a red uniform goes after the ball , fending off a player in white .,,,,,,,,| Two soccer players , one in red , the other in white , racing towards a soccer ball .,,,,,,| Two male soccer players on opposing teams are trying to get the soccer ball .,,,,,,,,,| Two football players chase after a the ball .,,,,,,,,,
.\datasets\images\118717792.jpg| A festival is going on right outside a lake , with several drummers in red shirts and a man on stilts playing the drums .,,,,,,,,| A group of people wearing red shirts and holding drums is being photographed at the boardwalk .,,,,,,,,,| A group of people in red play the drums while a performer walks on stilts by the river .,,,,,,,,,| A man on stilts stands in front of a line of drummers .,,,,,,,,,| a crowd of people in a parade .,,,,,,,,,
.\datasets\images\1187252153.jpg| A man in a white shirt with hot pads on is holding a tray with a variety of breads with a wooden fence behind him .,,,,,,,,,| A young guy , probably in his early twenties , shows off his culinary skills with pride .,,,,,,,| A blond man shows off his freshly baked bread with a wide smile .,,,,,,,,,| A teenage boy stands in a backyard holding a tray of bread .,,,,,,,,,| A man shows what he has baked .,,,,,,,,,
.\datasets\images\118854260.jpg| A blond woman wearing glasses and a gray sweatshirt is cutting something with scissors .,,,,,,,,,| A woman wearing glasses is trimming her nails with a pair of scissors .,,,,,,,,,| A woman with dirty blond-hair and glasses is cutting something .,,,,,,,,,| A blond woman in a gray sweatshirt is cutting with scissors .,,,,,,,,,| A woman cutting construction paper for a detailed project .,,,,,,,,,
.\datasets\images\1188670028.jpg| A man in a blue tee-shirt , wearing a cap , is riding a white horse down a dirt road , in a rural setting of grass and hills .,,,,,,| A man wearing a ball cap and a blue T-shirt rides a white horse down a dirt road through lush , green nature .,,,,,,,,| A boy wearing a blue shirt riding a gray horse on a gravel path through the green overgrown field .,,,,,,,,,| A person wearing a blue shirt , rides a white horse along a dusty country road .,,,,,,,,| A person is riding on a horse along a sandy trail in a grassy region .,,,,,,,,,
.\datasets\images\118897631.jpg| A woman cooks on the stove in her kitchen as her dog begs below .,,,,,,,,,| A woman touching a pot on a stove while a dog looks up at her .,,,,,,,,,| Dog waits for food as an elder woman is cooking on the stove .,,,,,,,,,| A middle-aged woman cooking while her dog watches .,,,,,,,,,| A middle-aged woman cooking in her home .,,,,,,,,,
.\datasets\images\1190951807.jpg| A man wearing an orange construction hat wipes his face , while another man in an orange construction hat hoists something up on a chain pulley , while standing in front of some fire .,,,,,,,| Two men in hard hats standing in front of a fire .,,,,,,,,,| Two workers toil in a smelting factory .,,,,,,,,,| FireFighters monitoring a cave fire .,,,,,,,,,| Men hard at work in a hot room .,,,,,,,,,
